#phi0 0.0                 # Solar azimuth angle
## Output azimuth angles
#phi  0.0 10.0 20.0 30.0 40.0 50.0 60.0 70.0 80.0 90.0 100.0 110.0 120.0 130.0 140.0 150.0 160.0 170.0 180.0 190.0 200.0 210.0 220.0 230.0 240.0 250.0 260.0 270.0 280.0 290.0 300.0 310.0 320.0 330.0 340.0 350.0 360.0 
#
## Output cosine of polar angle       
#umu -0.999999 -0.999848 -0.999391 -0.998630 -0.997564 -0.996195 -0.994522 -0.992546 -0.990268 -0.987688 -0.984808 -0.981627 -0.978148 -0.974370 -0.970296 -0.965926 -0.961262 -0.956305 -0.951057 -0.945519 -0.939693 -0.933580 -0.927184 -0.920505 -0.913545 -0.906308 -0.898794 -0.891007 -0.882948 -0.874620 -0.866025 -0.857167 -0.848048 -0.838671 -0.829038 -0.819152 -0.809017 -0.798636 -0.788011 -0.777146 -0.766044 -0.754710 -0.743145 -0.731354 -0.719340 -0.707107 -0.694658 -0.681998 -0.669131 -0.656059 -0.642788 -0.629320 -0.615661 -0.601815 -0.587785 -0.573576 -0.559193 -0.544639 -0.529919 -0.515038 -0.500000 -0.484810 -0.469472 -0.453990 -0.438371 -0.422618 -0.406737 -0.390731 -0.374607 -0.358368 -0.342020 -0.325568 -0.309017 -0.292372 -0.275637 -0.258819 -0.241922 -0.224951 -0.207912 -0.190809 -0.173648 -0.156434 -0.139173 -0.121869 -0.104528 -0.087156 -0.069756 -0.052336 -0.034899 -0.017452 0.000001 0.017452 0.034899 0.052336 0.069756 0.087156 0.104528 0.121869 0.139173 0.156434 0.173648 0.190809 0.207912 0.224951 0.241922 0.258819 0.275637 0.292372 0.309017 0.325568 0.342020 0.358368 0.374607 0.390731 0.406737 0.422618 0.438371 0.453990 0.469472 0.484810 0.500000 0.515038 0.529919 0.544639 0.559193 0.573576 0.587785 0.601815 0.615661 0.629320 0.642788 0.656059 0.669131 0.681998 0.694658 0.707107 0.719340 0.731354 0.743145 0.754710 0.766044 0.777146 0.788011 0.798636 0.809017 0.819152 0.829038 0.838671 0.848048 0.857167 0.866025 0.874620 0.882948 0.891007 0.898794 0.906308 0.913545 0.920505 0.927184 0.933580 0.939693 0.945519 0.951057 0.956305 0.961262 0.965926 0.970296 0.974370 0.978148 0.981627 0.984808 0.987688 0.990268 0.992546 0.994522 0.996195 0.997564 0.998630 0.999391 0.999848 0.999999

# The output start here.
  300.000  1.920202e+00  2.146308e+00  8.133188e-01  1.801841e-01  3.323681e-01  1.294437e-01
                               0.000         10.000         20.000         30.000         40.000         50.000         60.000         70.000         80.000         90.000        100.000        110.000        120.000        130.000        140.000        150.000        160.000        170.000        180.000        190.000        200.000        210.000        220.000        230.000        240.000        250.000        260.000        270.000        280.000        290.000        300.000        310.000        320.000        330.000        340.000        350.000        360.000 
-0.9397  6.885805e-01   7.509230e-01   7.498236e-01   7.465769e-01   7.413347e-01   7.343372e-01   7.258965e-01   7.163749e-01   7.061612e-01   6.956466e-01   6.852037e-01   6.751680e-01   6.658261e-01   6.574091e-01   6.500916e-01   6.439964e-01   6.392029e-01   6.357574e-01   6.336835e-01   6.329914e-01   6.336835e-01   6.357574e-01   6.392029e-01   6.439964e-01   6.500916e-01   6.574091e-01   6.658261e-01   6.751680e-01   6.852037e-01   6.956466e-01   7.061612e-01   7.163749e-01   7.258965e-01   7.343372e-01   7.413347e-01   7.465769e-01   7.498236e-01   7.509230e-01 
-0.9336  6.884521e-01   7.535501e-01   7.523938e-01   7.489803e-01   7.434715e-01   7.361236e-01   7.272691e-01   7.172933e-01   7.066084e-01   6.956282e-01   6.847443e-01   6.743077e-01   6.646152e-01   6.559032e-01   6.483474e-01   6.420684e-01   6.371406e-01   6.336046e-01   6.314789e-01   6.307698e-01   6.314789e-01   6.336046e-01   6.371406e-01   6.420684e-01   6.483474e-01   6.559032e-01   6.646152e-01   6.743077e-01   6.847443e-01   6.956282e-01   7.066084e-01   7.172933e-01   7.272691e-01   7.361236e-01   7.434715e-01   7.489803e-01   7.523938e-01   7.535501e-01 
-0.9272  6.883263e-01   7.561174e-01   7.549047e-01   7.513255e-01   7.455520e-01   7.378569e-01   7.285934e-01   7.181699e-01   7.070224e-01   6.955869e-01   6.842744e-01   6.734506e-01   6.634223e-01   6.544307e-01   6.466520e-01   6.402029e-01   6.351525e-01   6.315351e-01   6.293631e-01   6.286390e-01   6.293631e-01   6.315351e-01   6.351525e-01   6.402029e-01   6.466520e-01   6.544307e-01   6.634223e-01   6.734506e-01   6.842744e-01   6.955869e-01   7.070224e-01   7.181699e-01   7.285934e-01   7.378569e-01   7.455520e-01   7.513255e-01   7.549047e-01   7.561174e-01 
-0.9205  6.882039e-01   7.586234e-01   7.573546e-01   7.536110e-01   7.475752e-01   7.395366e-01   7.298692e-01   7.190049e-01   7.074036e-01   6.955237e-01   6.837952e-01   6.725984e-01   6.622496e-01   6.529942e-01   6.450076e-01   6.384024e-01   6.332414e-01   6.295515e-01   6.273390e-01   6.266020e-01   6.273390e-01   6.295515e-01   6.332414e-01   6.384024e-01   6.450076e-01   6.529942e-01   6.622496e-01   6.725984e-01   6.837952e-01   6.955237e-01   7.074036e-01   7.190049e-01   7.298692e-01   7.395366e-01   7.475752e-01   7.536110e-01   7.573546e-01   7.586234e-01 
-0.9135  6.880862e-01   7.610657e-01   7.597414e-01   7.558348e-01   7.495395e-01   7.411613e-01   7.310957e-01   7.197981e-01   7.077525e-01   6.954396e-01   6.833083e-01   6.717533e-01   6.610999e-01   6.515964e-01   6.434174e-01   6.366704e-01   6.314108e-01   6.276577e-01   6.254105e-01   6.246625e-01   6.254105e-01   6.276577e-01   6.314108e-01   6.366704e-01   6.434174e-01   6.515964e-01   6.610999e-01   6.717533e-01   6.833083e-01   6.954396e-01   7.077525e-01   7.197981e-01   7.310957e-01   7.411613e-01   7.495395e-01   7.558348e-01   7.597414e-01   7.610657e-01 
-0.9063  6.879743e-01   7.634414e-01   7.620621e-01   7.579944e-01   7.514425e-01   7.427295e-01   7.322719e-01   7.205491e-01   7.080694e-01   6.953356e-01   6.828155e-01   6.709177e-01   6.599755e-01   6.502407e-01   6.418850e-01   6.350107e-01   6.296647e-01   6.258577e-01   6.235815e-01   6.228245e-01   6.235815e-01   6.258577e-01   6.296647e-01   6.350107e-01   6.418850e-01   6.502407e-01   6.599755e-01   6.709177e-01   6.828155e-01   6.953356e-01   7.080694e-01   7.205491e-01   7.322719e-01   7.427295e-01   7.514425e-01   7.579944e-01   7.620621e-01   7.634414e-01 
-0.8988  6.878692e-01   7.657491e-01   7.643155e-01   7.600885e-01   7.532835e-01   7.442403e-01   7.333975e-01   7.212583e-01   7.083549e-01   6.952129e-01   6.823183e-01   6.700932e-01   6.588790e-01   6.489292e-01   6.404130e-01   6.334258e-01   6.280058e-01   6.241543e-01   6.218550e-01   6.210910e-01   6.218550e-01   6.241543e-01   6.280058e-01   6.334258e-01   6.404130e-01   6.489292e-01   6.588790e-01   6.700932e-01   6.823183e-01   6.952129e-01   7.083549e-01   7.212583e-01   7.333975e-01   7.442403e-01   7.532835e-01   7.600885e-01   7.643155e-01   7.657491e-01 
-0.8910  6.877722e-01   7.679861e-01   7.664989e-01   7.621148e-01   7.550603e-01   7.456926e-01   7.344718e-01   7.219254e-01   7.086098e-01   6.950726e-01   6.818184e-01   6.692823e-01   6.578128e-01   6.476651e-01   6.390048e-01   6.319194e-01   6.264378e-01   6.225513e-01   6.202348e-01   6.194658e-01   6.202348e-01   6.225513e-01   6.264378e-01   6.319194e-01   6.390048e-01   6.476651e-01   6.578128e-01   6.692823e-01   6.818184e-01   6.950726e-01   7.086098e-01   7.219254e-01   7.344718e-01   7.456926e-01   7.550603e-01   7.621148e-01   7.664989e-01   7.679861e-01 
-0.8829  6.876843e-01   7.701507e-01   7.686107e-01   7.640718e-01   7.567718e-01   7.470855e-01   7.354944e-01   7.225506e-01   7.088345e-01   6.949158e-01   6.813173e-01   6.684868e-01   6.567794e-01   6.464511e-01   6.376629e-01   6.304944e-01   6.249637e-01   6.210516e-01   6.187240e-01   6.179518e-01   6.187240e-01   6.210516e-01   6.249637e-01   6.304944e-01   6.376629e-01   6.464511e-01   6.567794e-01   6.684868e-01   6.813173e-01   6.949158e-01   7.088345e-01   7.225506e-01   7.354944e-01   7.470855e-01   7.567718e-01   7.640718e-01   7.686107e-01   7.701507e-01 
-0.8746  6.876068e-01   7.722407e-01   7.706486e-01   7.659576e-01   7.584166e-01   7.484178e-01   7.364649e-01   7.231338e-01   7.090297e-01   6.947438e-01   6.808168e-01   6.677089e-01   6.557811e-01   6.452898e-01   6.363904e-01   6.291537e-01   6.235867e-01   6.196585e-01   6.173256e-01   6.165525e-01   6.173256e-01   6.196585e-01   6.235867e-01   6.291537e-01   6.363904e-01   6.452898e-01   6.557811e-01   6.677089e-01   6.808168e-01   6.947438e-01   7.090297e-01   7.231338e-01   7.364649e-01   7.484178e-01   7.584166e-01   7.659576e-01   7.706486e-01   7.722407e-01 
